lgd_village_code,name_en,name_local,lgd_subdistrict_code,subdistrict,census2001_code,census2011_code,village_status,gp_code,gp_name,effective_date,last_updated,major_version,last_transaction_desc
955808,Panch Peeth Ki Dhani 4 Kmd,पंच पीठ की ढ़ाणी 4 केएमडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955811,Beathnok -22 Gsd,बीठनोक - 22 जीएसडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955813,Surjada -6 Bnm,सुरजडा - 6 बी एन एम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955814,Beathnok -23 Gsd,बीठनोक - 23 जीएसडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955815,Panch Peeth Ki Dhani 5 Kmd,पंच पीठ की ढ़ाणी 5 के एमडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955816,Girajsar -5 Gsd,गिराजसर - 5 जीएसडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955817,Beathnok -28 Gsd A,बीठनोक - 28 जीएसडी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955818,Surjada -9 Sjd,सुरजडा - 9 एस जे डी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955820,Beathnok -26 Gsd A,बीठनोक - 26जीएसडी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955821,Beathnok -28 Gsd,बीठनोक - 28 जीएसडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955822,Surjada -7 Sjd,सुरजडा - 7 एस जे डी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955824,Solankiyo Ki Dhani -2 Khd,सोलंकियो की ढाणी - 2 के एचडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955825,Beathnok -15 Gsd A,बीठनोक - 15 जीएसडी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955830,Nokha Urf Daiya -4 Sjd,नोखा उर्फ़ दैया - 4 एसजेडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955831,Lumbasar -13 Lsd A,लुम्बासर - 13 एल एस डी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955832,Kumharo Ki Dhani -3 Nd,कुम्हारों की ढ़ाणी - 3 एनडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955833,Ranasar -3 Pbm B,राणासर - 3 पीबीएम बी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955834,Girajsar -3 Pwm,गिराजसर - 3 पीडब्ल्लूएम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955835,Solankiyo Ki Dhani -5 Khd,सोलंकियो की ढाणी - 5 के एचडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955836,Anganeu -11 Agm,अंगनेउ - 11 ए जी एम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955837,Beathnok -14 Gsd A,बीठनोक - 14 जीएसडीए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-01,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955839,Surjada -9 Sjd A,सुरजडा - 9 एस जे डी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955840,Anganeu -12 Agm,अंगनेउ - 12 ए जी एम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955841,Beathnok -13 Nbm,बीठनोक - 13 एनबीएम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955842,Girajsar -4 Pwm,गिराजसर - 4 पीडब्ल्लूएम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955844,Lumbasar -6 Lsd A,लुम्बासर - 6 एल एस डी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955845,Randhisar -5 Lsd,रणधीसर - 5 एलएसडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955846,Nokha Urf Daiya -3 Sjd,नोखा उर्फ़ दैया - 3 एसजेडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955847,Kumharo Ki Dhani -8 Kmd,कुम्हारों की ढ़ाणी - 8 केएमडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955849,Ranasar -838 -600 Rd,राणासर - 838-600 आरडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955852,Jetungo Ki Dhani -1 Khd,जेतुंगो की ढ़ाणी - 1 केएचडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955853,Girajsar -6 Pwm,गिराजसर - 6 पीडब्ल्लूएम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955854,Devdo Ki Dhani -1 Kld,देवड़ो की ढ़ाणी - 1 केएलडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955857,Beathnok -12 Nbm,बीठनोक - 12 एनबीएम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955858,Anganeu -13 Agm,अंगनेउ - 13 ए जी एम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955860,Surjada -8 Lsd,सुरजडा - 8 एल एस डी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955861,Solankiyo Ki Dhani -4 Khd A,सोलंकि यो की ढाणी - 4 केएचडी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955863,Randhisar -6 Sjd,रणधीसर - 6 एसजेडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955864,Ranasar -12 Sjd,राणासर - 12 एसजेडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955868,Devdo Ki Dhani -2 Dvd,देवड़ो की ढ़ाणी - 2 डीवीडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955870,Girajsar-3 Dvd,गिराजसर - 3 डीवीडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955871,Kumharo Ki Dhani -2 Pwm,कुम्हारों की ढ़ाणी - 2 पीडब्ल्लू एम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955872,Beathnok -18 Gsd,बीठनोक - 18 जीएसडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955873,Lumbasar -11 Lsd A,लुम्बासर - 11 एल एस डी ए,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955874,Anganeu -14 Agm,अंगनेउ - 14 ए जी एम,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955875,Nokha Urf Daiya -1 Sjd,नोखा उर्फ़ दैया - 1 एसजेडी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
955876,Surjada -10 Lsd,सुरजडा - 10 एल एस डी,476,Kolayat,,000000,U,,,2025-07-20,2025-08-04,1,"The Village Khariya Malinath(69541),Khajora(69569),Nokhra(69535),Siyana Jodhasar(69561),Khikhniya Kundaliyan(69548),Khariya Patawatan(69538)...etc  has been shifted to Sub-district Handa(District Bikaner) from Sub-district Kolayat(District Bikaner) in Rajasthan."
