1332233	Nai Bhādera	Nai Bhadera	Bhadera,Hariasar,Hariāsar,Nai Bhadera,Nai Bhādera	28.60655	73.82322	P	PPL	IN		24	101	475		0		196	Asia/Kolkata	2024-01-06
1332234	Goplān	Goplan		28.6115	73.93117	P	PPL	IN		24	101	475		0		202	Asia/Kolkata	2024-01-06
1332235	Shaikhsar	Shaikhsar		28.6049	73.97974	P	PPL	IN		24	101	475		0		206	Asia/Kolkata	2024-01-06
1332236	Pachār	Pachar		28.59306	73.99306	P	PPL	IN		24	101	475		0		206	Asia/Kolkata	2024-01-06
1332237	Dhīrdān	Dhirdan	Dhirdan,Dhirdān,Dhīrdān	28.57214	73.9761	P	PPL	IN		24	101	475		0		215	Asia/Kolkata	2024-01-06
1332238	Tejana Bās	Tejana Bas		28.64833	73.78583	P	PPLQ	IN		24	101	475		0		191	Asia/Kolkata	2024-01-06
1332239	Piperān	Piperan	Piperan,Piperān	28.65014	73.8695	P	PPL	IN		24	101	475		0		198	Asia/Kolkata	2024-01-06
1332240	Malkīsar Bara	Malkisar Bara	Malkisar,Malkisar Bara,Malkīsar Bara	28.65357	73.90635	P	PPL	IN		24	101	475		0		199	Asia/Kolkata	2024-01-06
1332241	Malkīsar Chhota	Malkisar Chhota	Malkisar Chhota,Malkisar Chota,Malkīsar Chhota	28.67704	73.9129	P	PPL	IN		24	101	475		0		200	Asia/Kolkata	2024-01-06
1332242	Baderan	Baderan		28.6913	73.76542	P	PPL	IN		24	101	475		0		190	Asia/Kolkata	2024-01-06
1332243	Chhillāali Dhāni	Chhillaali Dhani	Chhillaali Dhani,Chhillāali Dhāni	28.75218	73.98801	P	PPL	IN		24	101	475		0		197	Asia/Kolkata	2024-01-06
1332244	Manoria	Manoria		28.75859	73.772	P	PPL	IN		24	101	475		0		196	Asia/Kolkata	2024-01-06
1332245	Serpura	Serpura		28.76635	73.91648	P	PPL	IN		24	101	475		0		198	Asia/Kolkata	2024-01-06
1332246	Gesura	Gesura		28.81377	73.8645	P	PPL	IN		24	101	475		0		192	Asia/Kolkata	2024-01-06
1332247	Baladesar	Baladesar		28.82716	73.76476	P	PPL	IN		24	101	475		0		196	Asia/Kolkata	2024-01-06
1332248	Lalera	Lalera		28.86194	73.82444	P	PPL	IN		24	101	475		0		200	Asia/Kolkata	2024-01-06
1332249	Asrasar	Asrasar		28.88597	73.78074	P	PPL	IN		24	101	475		0		197	Asia/Kolkata	2024-01-06
1332250	Ramsara	Ramsara		28.93409	73.7705	P	PPL	IN		24	101	475		0		202	Asia/Kolkata	2024-01-06
1332251	Arjansar	Arjansar		28.90513	73.94419	P	PPL	IN		24	101	475		0		199	Asia/Kolkata	2024-01-06
1332252	Mitharia	Mitharia		28.94584	73.92146	P	PPL	IN		24	101	475		0		198	Asia/Kolkata	2024-01-06
1332253	Singrāsar	Singrasar		28.96474	73.98487	P	PPL	IN		24	099	465		0		198	Asia/Kolkata	2024-01-06
1332254	Didwana	Didwana	Didwana	28.97256	73.93865	P	PPL	IN		24	099	465		0		199	Asia/Kolkata	2024-01-06
1332255	Khāria	Kharia		28.97106	73.91127	P	PPL	IN		24	099	465		0		195	Asia/Kolkata	2024-01-06
1333601	Baror	Baror	Baror	29.16194	73.33944	P	PPL	IN		24	099	462		0		158	Asia/Kolkata	2024-01-06
8227307	Udāsar	Udasar	Udasar,Udāsar	28.99365	74.08045	P	PPL	IN		24	100	7213		0		206	Asia/Kolkata	2024-01-06
8227506	Sabūniya	Sabuniya	Sabuniya,Sabūniya	28.97321	74.04206	P	PPL	IN		24	101	475		0		194	Asia/Kolkata	2024-01-06
8227511	Chhiplāi Dhāni	Chhiplai Dhani	Chhiplai Dhani,Chhiplāi Dhāni	28.90209	74.0139	P	PPL	IN		24	101	475		0		197	Asia/Kolkata	2024-01-06
8227517	Shirāsar	Shirasar	Shirasar,Shirāsar	28.96845	74.10961	P	PPL	IN		24	100	7213		0		194	Asia/Kolkata	2024-01-06
8227593	Birāna Johra	Birana Johra	Birana Johra,Birāna Johra	28.86229	74.00451	H	PND	IN		24				0		196	Asia/Kolkata	2012-04-06
8227594	Chūlīwāla Dhora	Chuliwala Dhora	Chuliwala Dhora,Chūlīwāla Dhora	28.84459	74.06038	T	DUNE	IN		24				0		199	Asia/Kolkata	2012-04-06
8227595	Tālīwāla	Taliwala	Taliwala,Tālīwāla	28.85783	74.08819	P	PPL	IN		24	101	475		0		198	Asia/Kolkata	2024-01-06
8227614	Shekhchūliyābās	Shekhchuliyabas		28.96095	74.19855	P	PPL	IN		24	100	7213		0		194	Asia/Kolkata	2024-01-06
8227615	Daniyāsar	Daniyasar		28.95219	74.16146	P	PPL	IN		24	100	7213		0		196	Asia/Kolkata	2024-01-06
8228008	Lūnāsar	Lunasar		28.88646	74.18931	P	PPL	IN		24	100	7213		0		199	Asia/Kolkata	2024-01-06
8228009	Ratnādesar Dūdli	Ratnadesar Dudli		28.90761	74.15051	P	PPL	IN		24	100	7213		0		200	Asia/Kolkata	2024-01-06
